node_id,row,col,degree,type,bfs_depth_from_root
855,284.0,709.0,1,endpoint,42
856,286.0,433.5,3,junction,28
857,286.0,490.25,3,junction,29
858,286.0,509.75,3,junction,30
859,285.0,536.0,1,endpoint,35
860,285.3333333333333,641.3333333333334,3,junction,35
861,286.3333333333333,180.66666666666666,3,junction,29
862,286.75,293.0,3,junction,24
863,287.0,310.25,3,junction,23
864,287.0,402.25,3,junction,27
865,286.75,562.0,3,junction,30
866,286.0,591.0,3,junction,32
867,286.6666666666667,688.6666666666666,3,junction,39
868,287.0,154.0,1,endpoint,33
869,287.3333333333333,221.66666666666666,3,junction,27
870,288.0,283.3333333333333,1,junction,27
871,287.0,364.0,1,endpoint,24
872,287.0,672.0,1,endpoint,39
873,287.6666666666667,707.6666666666666,3,junction,41
874,288.8,163.4,2,junction,31
875,288.25,267.0,3,junction,25
876,289.0,411.75,3,junction,28
877,290.0,674.0,4,junction,38
878,290.75,93.0,3,junction,33
879,290.3333333333333,319.6666666666667,3,junction,22
880,290.25,471.0,3,junction,27
881,290.0,581.0,3,junction,31
882,290.6666666666667,664.3333333333334,3,junction,37
883,291.0,691.25,3,junction,40
884,291.6666666666667,82.33333333333333,3,junction,33
885,292.5,117.0,4,junction,32
886,291.0,290.0,1,endpoint,25
887,291.6666666666667,380.3333333333333,3,junction,25
888,291.0,553.0,1,endpoint,31
889,293.0,183.25,3,junction,28
890,292.75,222.0,3,junction,26
891,292.8,245.4,2,junction,25
892,293.0,511.25,3,junction,29
893,294.55555555555554,544.2222222222222,2,junction,31
894,292.0,549.0,1,endpoint,32
895,292.6666666666667,566.3333333333334,3,junction,29
896,292.0,584.0,1,endpoint,32
897,293.0,239.0,1,endpoint,26
898,293.75,402.0,3,junction,26
899,293.3333333333333,571.6666666666666,3,junction,30
900,293.0,649.0,1,endpoint,36
901,294.0,108.0,3,junction,33
902,296.44444444444446,634.8888888888889,5,junction,34
903,295.3333333333333,104.33333333333333,3,junction,32
904,295.0,173.0,1,endpoint,31
905,296.4,253.2,2,junction,25
906,295.0,257.0,1,endpoint,26
907,295.6666666666667,298.3333333333333,3,junction,23
908,296.0,345.25,3,junction,21
909,295.0,620.0,1,endpoint,34
910,297.0,140.75,3,junction,31
911,297.0,181.75,3,junction,29
912,296.0,303.0,3,junction,22
913,297.0,322.8,3,junction,21
914,296.75,370.0,3,junction,23
915,297.0,375.75,3,junction,24
916,297.0,532.8,3,junction,29
917,296.3333333333333,601.6666666666666,3,junction,32
918,296.75,650.0,3,junction,35
919,297.3333333333333,194.66666666666666,3,junction,27
920,297.25,228.0,3,junction,25
921,297.0,539.0,3,junction,30
922,299.625,249.125,4,junction,24
923,298.0,430.0,3,junction,27
924,298.0,658.0,3,junction,36
925,300.77777777777777,155.33333333333334,3,junction,31
926,299.3333333333333,175.33333333333334,3,junction,30
927,299.25,360.0,4,junction,22
928,299.6666666666667,468.6666666666667,3,junction,26
929,299.6666666666667,489.3333333333333,3,junction,28
930,300.0,601.2,4,junction,31
931,300.6,720.0,1,junction,42
932,300.0,123.0,1,endpoint,32
933,300.25,143.0,3,junction,30
934,300.75,161.0,3,junction,30
935,300.6666666666667,293.6666666666667,3,junction,23
936,300.6666666666667,558.6666666666666,3,junction,28
937,300.6666666666667,713.3333333333334,3,junction,41
938,301.3333333333333,119.66666666666667,3,junction,31
939,301.0,253.0,1,endpoint,25
940,301.0,364.0,1,endpoint,23
941,302.0,430.25,3,junction,26
942,301.0,461.0,3,junction,26
943,301.25,464.0,3,junction,25
944,301.3333333333333,623.3333333333334,3,junction,33
945,302.0,657.8,3,junction,35
946,302.0,69.0,1,endpoint,34
947,302.0,94.0,1,endpoint,32
948,302.6666666666667,200.33333333333334,3,junction,26
949,303.57142857142856,486.42857142857144,4,junction,27
950,302.75,583.0,2,junction,30
951,304.0,377.25,3,junction,23
952,303.0,409.0,1,endpoint,27
953,303.0,579.0,3,junction,29
954,304.0,157.0,1,endpoint,32
955,304.75,272.0,3,junction,24
956,304.3333333333333,451.3333333333333,3,junction,25
957,304.0,480.0,1,endpoint,28
958,305.3333333333333,509.5,4,junction,28
959,304.6666666666667,527.6666666666666,3,junction,28
960,305.0,84.0,1,endpoint,32
961,306.0,103.75,3,junction,31
962,305.0,210.0,3,junction,25
963,305.25,342.0,3,junction,20
964,305.75,695.0,3,junction,39
965,306.6666666666667,69.33333333333333,3,junction,33
966,307.0,170.4,4,junction,29
967,306.75,523.75,2,junction,29
968,306.6666666666667,675.3333333333334,3,junction,38
969,307.2,316.4,4,junction,21
970,307.0,407.0,1,endpoint,25
971,307.3333333333333,548.3333333333334,3,junction,29
972,307.25,618.75,4,junction,32
973,308.0,664.8,3,junction,36
974,307.0,734.0,1,endpoint,44
975,308.0,79.0,3,junction,32
976,308.0,679.0,1,endpoint,39
977,308.0,702.0,3,junction,40
978,309.6666666666667,123.33333333333333,3,junction,30
979,309.0,132.0,1,endpoint,31
980,309.0,173.0,1,endpoint,30
981,309.0,185.0,1,endpoint,30
982,309.75,232.0,3,junction,24
983,309.3333333333333,279.3333333333333,3,junction,23
984,309.0,321.0,1,endpoint,22
985,309.75,407.0,3,junction,24
986,309.0,428.0,3,junction,25
987,309.6666666666667,487.3333333333333,3,junction,28
988,310.0,672.75,3,junction,37
989,310.0,691.8,3,junction,38
990,310.6,82.0,4,junction,31
991,310.75,145.0,3,junction,29
992,310.75,360.0,3,junction,23
993,310.0,732.0,3,junction,43
994,311.0,356.0,1,endpoint,24
995,311.3333333333333,410.6666666666667,3,junction,24
996,311.75,548.0,3,junction,28
997,311.0,695.0,1,endpoint,39
998,312.0,728.0,2,junction,42
999,311.0,734.0,1,endpoint,44
1000,313.0,211.25,3,junction,24
1001,313.0,76.0,1,endpoint,32
1002,313.75,132.0,3,junction,30
1003,314.0,190.0,2,junction,27
1004,313.6666666666667,299.3333333333333,3,junction,22
1005,313.0,613.0,1,endpoint,33
1006,313.0,667.0,1,endpoint,37
1007,314.0,475.0,1,endpoint,27
1008,315.0,129.0,3,junction,30
1009,315.75,169.0,3,junction,28
1010,315.3333333333333,367.3333333333333,3,junction,22
1011,316.0,255.0,3,junction,23
1012,316.75,280.0,3,junction,22
1013,317.1666666666667,393.1666666666667,4,junction,23
1014,316.3333333333333,413.3333333333333,3,junction,23
1015,316.0,416.0,1,endpoint,24
1016,317.0,429.25,3,junction,24
1017,316.6666666666667,688.6666666666666,3,junction,37
1018,317.6666666666667,66.66666666666667,3,junction,32
1019,318.0,342.25,3,junction,19
1020,317.0,500.0,1,endpoint,29
1021,317.3333333333333,534.3333333333334,3,junction,27
1022,318.0,701.75,3,junction,40
1023,317.0,719.0,1,endpoint,42
1024,318.0,64.0,1,endpoint,33
1025,319.0,152.85714285714286,4,junction,28
1026,318.0,293.0,1,endpoint,23
1027,318.75,475.75,2,junction,26
1028,318.6666666666667,598.6666666666666,3,junction,30
1029,318.6666666666667,649.6666666666666,3,junction,34
1030,318.0,699.0,1,endpoint,41
1031,319.6666666666667,175.33333333333334,3,junction,27
1032,319.6666666666667,179.66666666666666,3,junction,26
1033,319.6666666666667,242.33333333333334,3,junction,23
1034,321.0,255.57142857142858,4,junction,22
1035,319.0,361.0,1,endpoint,21
1036,319.75,583.0,4,junction,28
1037,320.57142857142856,722.1428571428571,4,junction,41
1038,320.6666666666667,128.33333333333334,3,junction,29
1039,320.0,131.0,1,endpoint,30
1040,320.0,448.0,1,endpoint,26
1041,320.5,590.5,2,junction,29
1042,320.8333333333333,641.3333333333334,4,junction,33
1043,321.6666666666667,361.3333333333333,3,junction,20
1044,323.0,367.0,4,junction,21
1045,323.0,484.375,4,junction,27
1046,322.0,565.0,4,junction,27
1047,323.5,106.0,4,junction,30
1048,322.0,143.0,1,endpoint,30
1049,323.0,309.25,3,junction,21
1050,322.6666666666667,315.6666666666667,3,junction,20
1051,322.0,488.0,1,endpoint,28
1052,322.6666666666667,530.6666666666666,3,junction,26
1053,322.0,560.0,3,junction,28
1054,323.3333333333333,627.3333333333334,3,junction,32
1055,324.0,69.25,3,junction,31
1056,323.6666666666667,109.66666666666667,3,junction,29
1057,324.42857142857144,462.0,4,junction,24
1058,323.6666666666667,473.3333333333333,3,junction,25
1059,324.0,660.25,3,junction,35
1060,324.5,79.5,2,junction,31
1061,324.3333333333333,144.33333333333334,3,junction,29
1062,324.25,320.0,3,junction,19
1063,325.0,341.75,3,junction,18
1064,325.0,451.25,3,junction,25
1065,325.5,674.5,4,junction,36
1066,325.25,477.0,3,junction,26
1067,325.0,696.0,1,endpoint,38
1068,326.3333333333333,384.6666666666667,3,junction,22
1069,326.0,493.0,1,endpoint,28
1070,326.0,555.0,1,endpoint,29
1071,326.25,620.0,3,junction,31
1072,327.0,56.0,1,endpoint,32
1073,328.0,80.25,3,junction,30
1074,327.0,203.0,1,endpoint,25
1075,327.0,237.0,3,junction,23
1076,328.6666666666667,124.66666666666667,3,junction,28
1077,330.22222222222223,166.44444444444446,3,junction,28
1078,328.3333333333333,188.33333333333334,3,junction,25
1079,328.75,428.0,3,junction,23
1080,329.0,507.25,3,junction,27
1081,329.5,58.5,2,junction,31
1082,329.0,96.0,1,endpoint,30
1083,329.6666666666667,201.66666666666666,3,junction,24
1084,330.1666666666667,403.1666666666667,4,junction,22
1085,329.3333333333333,445.6666666666667,3,junction,24
1086,329.6666666666667,492.6666666666667,3,junction,27
1087,329.0,589.0,1,endpoint,29
1088,330.3333333333333,65.66666666666667,3,junction,30
1089,331.0,212.5,4,junction,23
1090,331.25,708.25,2,junction,40
1091,331.3333333333333,157.33333333333334,3,junction,27
1092,331.75,288.0,3,junction,21
1093,331.5,475.5,2,junction,25
1094,332.25,603.75,4,junction,30
1095,331.6666666666667,715.6666666666666,3,junction,40
1096,332.8,95.6,4,junction,29
1097,332.6666666666667,105.66666666666667,3,junction,29
1098,333.0,704.25,3,junction,39
1099,332.25,712.0,3,junction,39
1100,332.0,741.0,1,endpoint,42
1101,333.0,445.0,1,endpoint,25
1102,334.75,538.0,3,junction,25
1103,335.0,354.0,1,endpoint,19
1104,336.0,426.25,3,junction,22
1105,335.0,504.0,3,junction,26
1106,335.0,728.0,1,endpoint,41
1107,335.6666666666667,736.3333333333334,3,junction,40
1108,336.0,741.75,3,junction,41
1109,337.0,135.75,3,junction,28
1110,336.25,298.0,3,junction,20
1111,336.0,432.0,1,endpoint,23
1112,336.3333333333333,677.3333333333334,3,junction,37
1113,336.25,697.0,3,junction,38
1114,337.0,133.0,3,junction,27
1115,337.75,187.0,3,junction,26
1116,338.25,229.25,2,junction,23
1117,337.0,515.0,1,endpoint,27
1118,337.0,651.0,1,endpoint,36
1119,339.0,68.5,4,junction,29
1120,339.0,235.75,3,junction,22
1121,339.0,477.25,3,junction,24
1122,338.0,572.0,1,endpoint,27
1123,338.0,632.0,1,endpoint,35
1124,338.6666666666667,643.6666666666666,3,junction,34
1125,339.6666666666667,261.3333333333333,3,junction,21
1126,339.75,366.0,3,junction,20
1127,340.0,386.25,3,junction,21
1128,339.6666666666667,397.6666666666667,3,junction,22
1129,340.0,526.0,4,junction,26
1130,340.0,168.0,1,endpoint,29
1131,340.0,198.0,1,endpoint,27
1132,341.0,269.75,3,junction,20
1133,342.5,341.0,4,junction,17
1134,340.75,353.0,3,junction,18
1135,340.8,566.4,4,junction,26
1136,340.3333333333333,646.6666666666666,3,junction,35
1137,341.6666666666667,109.33333333333333,3,junction,28
1138,341.0,127.0,1,endpoint,27
1139,341.3333333333333,129.66666666666666,3,junction,26
1140,341.0,401.0,1,endpoint,23
1141,341.0,529.0,1,endpoint,27
1142,341.0,558.0,1,endpoint,26
1143,341.75,624.0,3,junction,32
1144,342.0,674.75,3,junction,36
1145,342.0,121.0,1,endpoint,27
1146,343.0,194.25,3,junction,26
1147,342.0,250.0,1,endpoint,23
1148,342.3333333333333,362.6666666666667,3,junction,19
1149,342.3333333333333,662.3333333333334,3,junction,36
1150,343.0,225.0,1,endpoint,24
1151,343.6666666666667,299.3333333333333,3,junction,19
1152,343.0,315.0,1,endpoint,20
1153,343.0,487.0,1,endpoint,25
1154,343.0,497.0,1,endpoint,25
1155,343.6666666666667,504.3333333333333,3,junction,25
1156,344.0,524.75,3,junction,25
1157,343.0,579.0,1,endpoint,29
1158,343.6666666666667,696.6666666666666,3,junction,37
1159,344.3333333333333,252.33333333333334,3,junction,22
1160,344.6666666666667,319.3333333333333,3,junction,19
1161,346.125,384.75,4,junction,20
1162,344.3333333333333,424.6666666666667,3,junction,21
1163,344.0,510.0,1,endpoint,26
1164,344.0,515.0,1,endpoint,26
1165,344.3333333333333,559.3333333333334,3,junction,25
1166,345.0,613.25,3,junction,31
1167,345.0,180.0,3,junction,26
1168,345.0,292.0,1,endpoint,21
1169,345.6666666666667,316.3333333333333,3,junction,19
1170,346.25,434.25,2,junction,21
1171,345.3333333333333,456.6666666666667,3,junction,23
1172,346.0,571.25,3,junction,27
1173,346.0,576.75,3,junction,28
1174,345.0,740.0,1,endpoint,41
1175,347.42857142857144,119.85714285714286,3,junction,26
1176,346.6666666666667,216.66666666666666,3,junction,22
1177,346.0,324.0,3,junction,18
1178,346.6666666666667,551.3333333333334,3,junction,24
1179,347.6666666666667,293.3333333333333,3,junction,20
1180,348.0,425.25,3,junction,20
1181,347.3333333333333,501.6666666666667,3,junction,24
1182,348.0,115.0,3,junction,27
1183,348.0,448.0,3,junction,22
1184,348.6666666666667,648.3333333333334,3,junction,34
1185,349.0,183.0,1,endpoint,27
1186,349.6666666666667,361.6666666666667,3,junction,19
1187,349.3333333333333,445.6666666666667,3,junction,21
1188,349.3333333333333,651.6666666666666,3,junction,35
1189,351.4,68.6,1,junction,31
1190,350.5,99.5,2,junction,27
1191,350.0,109.0,1,endpoint,28
1192,350.75,160.0,3,junction,26
1193,350.3333333333333,206.33333333333334,2,junction,23
1194,350.0,453.0,1,endpoint,23
1195,350.0,474.0,3,junction,23
1196,351.0,47.0,1,endpoint,31
1197,351.6666666666667,49.666666666666664,3,junction,30
1198,351.25,123.0,3,junction,25
1199,351.6666666666667,150.33333333333334,3,junction,27
1200,351.0,409.0,1,endpoint,20
1201,351.0,603.0,1,endpoint,33
1202,351.6666666666667,611.6666666666666,3,junction,32
1203,352.57142857142856,726.0,4,junction,39
1204,351.8888888888889,741.5555555555555,5,junction,40
1205,351.0,749.0,1,endpoint,41
1206,352.0,327.0,1,endpoint,19
1207,352.3333333333333,717.3333333333334,3,junction,38
1208,355.6666666666667,170.77777777777777,4,junction,25
1209,353.3333333333333,478.3333333333333,3,junction,23
1210,353.6666666666667,501.3333333333333,3,junction,23
1211,353.75,526.0,3,junction,24
1212,354.6666666666667,80.5,4,junction,28
1213,355.0,197.25,3,junction,25
1214,354.25,243.0,3,junction,21
1215,354.0,310.0,3,junction,18
1216,354.0,354.0,1,endpoint,20
1217,354.3333333333333,462.3333333333333,3,junction,22
1218,354.3333333333333,589.3333333333334,3,junction,29
1219,356.0,202.75,3,junction,24
1220,356.4,402.0,4,junction,19
1221,357.0,62.75,3,junction,30
1222,356.25,284.0,3,junction,19
1223,356.75,675.0,3,junction,35
1224,357.0,140.0,1,endpoint,27
1225,358.0,570.0,4,junction,27
1226,357.0,574.0,1,endpoint,28
1227,358.5,690.0,4,junction,36
1228,359.0,87.25,3,junction,27
1229,359.5,242.5,4,junction,20
1230,358.0,381.0,3,junction,19
1231,359.0,424.75,3,junction,19
1232,358.0,458.0,1,endpoint,22
1233,359.0,40.0,1,endpoint,30
1234,359.6666666666667,97.66666666666667,3,junction,26
1235,359.3333333333333,222.33333333333334,3,junction,21
1236,359.6666666666667,540.5,4,junction,23
1237,361.0,140.25,3,junction,26
1238,360.6666666666667,397.6666666666667,3,junction,20
1239,360.0,419.0,1,endpoint,20
1240,360.0,460.0,3,junction,21
1241,360.3333333333333,496.3333333333333,3,junction,22
1242,360.6666666666667,703.6666666666666,3,junction,37
1243,361.75,310.0,3,junction,17
1244,361.0,478.0,1,endpoint,24
1245,361.75,632.0,3,junction,32
1246,362.0,640.75,3,junction,33
1247,361.0,670.0,3,junction,34
1248,361.6666666666667,710.6666666666666,3,junction,37
1249,363.0,338.5,3,junction,16
1250,362.75,365.0,3,junction,18
1251,362.0,400.0,1,endpoint,21
1252,362.25,636.0,3,junction,32
1253,362.0,754.0,1,endpoint,41
1254,363.3333333333333,374.6666666666667,3,junction,18
1255,364.0,495.5,3,junction,21
1256,363.3333333333333,544.3333333333334,3,junction,24
1257,363.75,618.0,3,junction,31
1258,363.3333333333333,706.3333333333334,3,junction,36
1259,364.0,743.25,3,junction,40
1260,364.0,439.0,1,endpoint,20
1261,364.6666666666667,443.3333333333333,3,junction,20
1262,364.0,469.0,1,endpoint,21
1263,365.0,564.0,2,junction,26
1264,364.0,573.0,1,endpoint,28
1265,365.0,587.5,3,junction,28
1266,366.0,74.75,3,junction,29
1267,365.6666666666667,139.66666666666666,3,junction,25
1268,365.0,208.0,1,endpoint,25
1269,366.0,289.25,3,junction,18
1270,366.3333333333333,71.33333333333333,3,junction,29
1271,367.0,132.0,4,junction,24
1272,366.6666666666667,425.3333333333333,3,junction,18
1273,367.3333333333333,440.0,4,junction,19
1274,366.6666666666667,461.3333333333333,3,junction,20
1275,366.6666666666667,467.6666666666667,3,junction,20
1276,366.0,513.0,1,endpoint,22
1277,366.25,613.0,3,junction,30
1278,367.25,109.0,3,junction,25
1279,367.3333333333333,192.66666666666666,3,junction,24
1280,367.25,358.0,3,junction,17
1281,368.0,411.5,4,junction,18
1282,367.3333333333333,599.3333333333334,3,junction,29
1283,368.0,41.0,1,endpoint,31
1284,368.6666666666667,169.33333333333334,3,junction,26
1285,368.0,235.0,1,endpoint,22
1286,368.25,239.0,3,junction,21
1287,368.0,407.0,1,endpoint,19
1288,368.0,481.0,1,endpoint,21
1289,368.3333333333333,559.6666666666666,3,junction,25
1290,368.0,687.0,1,endpoint,37
1291,369.0,54.0,3,junction,29
1292,369.0,78.0,1,endpoint,30
1293,369.4,457.8,4,junction,19
1294,369.0,502.0,1,endpoint,22
1295,370.75,40.25,2,junction,30
1296,371.0,70.75,3,junction,28
1297,370.0,173.0,1,endpoint,27
1298,371.0,422.75,3,junction,17
1299,371.0,516.25,3,junction,21
1300,370.0,530.0,3,junction,22
1301,370.0,652.0,1,endpoint,34
1302,371.0,157.0,1,endpoint,27
1303,372.0,193.8,3,junction,23
1304,372.0,287.75,3,junction,19
1305,371.3333333333333,648.3333333333334,3,junction,33
1306,373.6666666666667,492.8333333333333,4,junction,20
1307,372.6666666666667,560.3333333333334,3,junction,26
1308,373.375,721.625,2,junction,37
1309,372.6666666666667,741.3333333333334,3,junction,39
1310,372.0,756.0,1,endpoint,40
1311,373.6666666666667,90.66666666666667,3,junction,27
1312,374.7142857142857,179.14285714285714,1,junction,26
1313,374.3333333333333,264.3333333333333,3,junction,19
1314,374.0,439.0,1,endpoint,20
1315,376.0,41.4,2,junction,29
1316,375.8,152.4,4,junction,26
1317,375.6666666666667,288.3333333333333,3,junction,19
1318,375.0,316.0,1,endpoint,18
1319,375.75,323.0,3,junction,16
1320,375.0,449.0,1,endpoint,19
1321,375.3333333333333,452.6666666666667,3,junction,18
1322,375.0,543.0,1,endpoint,25
1323,375.0,739.0,3,junction,38
1324,376.0,467.0,1,endpoint,20
1325,377.57142857142856,555.5714285714286,3,junction,25
1326,376.0,701.0,3,junction,35
1327,377.0,118.0,1,endpoint,26
1328,377.6666666666667,132.66666666666666,3,junction,23
1329,377.0,246.0,1,endpoint,21
1330,377.6666666666667,316.3333333333333,3,junction,17
1331,378.0,375.25,3,junction,17
1332,378.0,707.0,2,junction,36
1333,377.25,751.0,3,junction,39
1334,378.3333333333333,160.66666666666666,3,junction,25
1335,378.6666666666667,190.66666666666666,3,junction,24
1336,378.3333333333333,487.3333333333333,3,junction,19
1337,379.8,117.6,2,junction,25
1338,379.0,129.0,1,endpoint,24
1339,379.75,264.0,3,junction,18
1340,379.25,297.0,3,junction,18
1341,379.0,536.0,1,endpoint,24
1342,380.0,614.75,3,junction,29
1343,379.75,631.25,2,junction,31
1344,381.3333333333333,49.0,4,junction,28
1345,380.0,63.0,1,endpoint,28
1346,380.6666666666667,75.33333333333333,3,junction,27
1347,380.6666666666667,105.66666666666667,3,junction,25
1348,380.3333333333333,332.6666666666667,3,junction,15
1349,381.2857142857143,532.4285714285714,4,junction,23
1350,381.2,578.6,4,junction,27
1351,381.3333333333333,79.66666666666667,3,junction,26
1352,381.0,143.0,1,endpoint,28
1353,381.25,148.0,3,junction,27
1354,381.0,180.0,3,junction,25
1355,381.6666666666667,396.6666666666667,3,junction,19
1356,381.8,665.0,4,junction,33
1357,383.0,62.0,4,junction,27
1358,382.25,102.0,3,junction,26
1359,382.3333333333333,219.66666666666666,3,junction,22
1360,383.6666666666667,237.5,4,junction,21
1361,382.3333333333333,393.3333333333333,3,junction,18
1362,383.6666666666667,246.66666666666666,3,junction,20
1363,383.0,527.0,1,endpoint,24
1364,383.0,655.0,3,junction,32
1365,383.0,710.0,1,endpoint,37
1366,384.3333333333333,71.66666666666667,3,junction,26
1367,384.3333333333333,114.66666666666667,3,junction,24
1368,384.0,343.0,1,endpoint,15
1369,384.3333333333333,670.3333333333334,3,junction,34
1370,385.0,733.75,3,junction,37
1371,385.6666666666667,101.66666666666667,3,junction,26
1372,385.0,144.0,1,endpoint,28
1373,385.25,250.0,3,junction,19
1374,386.0,283.8,3,junction,20
1375,385.3333333333333,335.3333333333333,3,junction,14
1376,386.4,453.0,4,junction,17
1377,386.1666666666667,725.6666666666666,4,junction,36
1378,386.0,199.0,1,endpoint,25
1379,386.75,220.0,3,junction,22
1380,386.0,353.0,1,endpoint,18
1381,386.0,443.0,1,endpoint,18
1382,387.0,172.0,3,junction,24
1383,387.0,287.0,1,endpoint,21
1384,387.0,409.0,1,endpoint,20
1385,388.6,594.0,2,junction,28
1386,387.0,712.0,1,endpoint,36
1387,387.6666666666667,751.3333333333334,3,junction,38
1388,388.0,56.0,1,endpoint,28
1389,388.6666666666667,134.66666666666666,3,junction,22
1390,388.3333333333333,223.66666666666666,3,junction,21
1391,389.0,300.6,2,junction,18
1392,388.0,643.0,1,endpoint,32
1393,388.3333333333333,688.6666666666666,3,junction,34
1394,390.0,118.25,3,junction,23
1395,390.6,355.8,2,junction,15
1396,389.0,668.0,1,endpoint,35
1397,389.6666666666667,714.3333333333334,3,junction,35
1398,389.0,764.0,1,endpoint,38
1399,390.0,194.0,1,endpoint,24
1400,391.0,544.75,3,junction,24
1401,390.0,562.0,1,endpoint,26
1402,391.3333333333333,137.33333333333334,3,junction,21
1403,391.0,281.0,1,endpoint,21
1404,391.0,353.0,1,endpoint,16
1405,391.0,389.0,1,endpoint,20
1406,391.5,392.5,2,junction,19
1407,391.0,540.0,3,junction,23
1408,392.75,370.0,3,junction,16
1409,392.0,558.0,1,endpoint,27
1410,393.0,646.0,4,junction,31
1411,392.3333333333333,759.6666666666666,3,junction,37
1412,393.25,95.0,3,junction,25
1413,393.25,301.75,2,junction,17
1414,393.3333333333333,480.3333333333333,3,junction,18
1415,394.75,52.0,3,junction,27
1416,394.0,62.0,1,endpoint,27
1417,395.25,81.0,2,junction,26
1418,394.0,105.0,1,endpoint,27
1419,394.3333333333333,252.33333333333334,3,junction,20
1420,394.6666666666667,595.3333333333334,3,junction,28
1421,395.6,47.8,2,junction,26
1422,395.0,240.0,1,endpoint,22
1423,395.0,260.0,1,endpoint,21
1424,395.6666666666667,357.3333333333333,3,junction,14
1425,395.75,557.0,3,junction,26
1426,396.0,689.25,3,junction,33
1427,395.3333333333333,704.6666666666666,3,junction,34
1428,395.6,743.0,4,junction,37
1429,396.6666666666667,74.33333333333333,3,junction,25
1430,397.0,301.1666666666667,2,junction,16
1431,397.0,364.75,3,junction,15
1432,396.0,451.0,3,junction,16
1433,396.0,515.0,1,endpoint,22
1434,396.25,636.0,3,junction,30
1435,397.3333333333333,57.666666666666664,3,junction,26
1436,397.0,83.0,1,endpoint,27
1437,398.42857142857144,191.0,4,junction,23
1438,397.3333333333333,550.3333333333334,3,junction,25
1439,398.0,157.0,3,junction,21
1440,398.0,176.0,3,junction,23
1441,398.0,251.0,3,junction,20
1442,398.0,591.0,1,endpoint,29
1443,400.3333333333333,569.3333333333334,3,junction,26
1444,400.0,772.0,1,endpoint,37
1445,401.0,496.0,1,endpoint,19
1446,401.6666666666667,518.3333333333334,3,junction,21
1447,401.6666666666667,633.6666666666666,3,junction,29
1448,401.5,757.3333333333334,1,junction,38
1449,402.6666666666667,59.333333333333336,3,junction,25
1450,403.0,95.8,3,junction,24
1451,402.25,171.0,3,junction,22
1452,402.6666666666667,277.3333333333333,3,junction,17
1453,403.0,423.25,3,junction,16
1454,402.6666666666667,727.3333333333334,3,junction,37
1455,403.25,102.0,3,junction,23
1456,404.0,117.75,3,junction,22
1457,403.6666666666667,227.33333333333334,3,junction,20
1458,403.3333333333333,337.3333333333333,3,junction,13
1459,403.6666666666667,605.6666666666666,3,junction,27
1460,404.3333333333333,439.6666666666667,3,junction,15
1461,404.75,550.25,2,junction,26
1462,404.0,603.0,1,endpoint,28
1463,404.0,623.0,3,junction,28
1464,405.0,738.75,3,junction,36
1465,405.0,194.0,1,endpoint,24
1466,405.6666666666667,476.6666666666667,3,junction,17
1467,405.75,496.0,3,junction,18
1468,405.3333333333333,657.3333333333334,3,junction,32
1469,405.0,661.0,1,endpoint,33
1470,406.25,678.0,2,junction,33
1471,407.5,141.5,4,junction,20
1472,406.0,508.0,3,junction,20
1473,406.6666666666667,525.3333333333334,3,junction,21
1474,407.0,531.75,3,junction,22
1475,406.3333333333333,765.3333333333334,3,junction,36
1476,407.25,128.0,3,junction,21
1477,407.0,197.0,1,endpoint,22
1478,407.3333333333333,231.66666666666666,3,junction,19
1479,408.0,297.75,3,junction,15
1480,407.3333333333333,385.6666666666667,3,junction,16
1481,407.3333333333333,420.6666666666667,3,junction,16
1482,407.25,502.0,3,junction,19
1483,407.6666666666667,620.6666666666666,3,junction,27
1484,408.3333333333333,49.333333333333336,2,junction,25
1485,408.6666666666667,257.3333333333333,3,junction,19
1486,409.0,265.75,3,junction,18
1487,408.8333333333333,471.0,4,junction,16
1488,408.0,702.0,1,endpoint,36
1489,409.2,706.6,4,junction,35
1490,408.0,725.0,1,endpoint,38
1491,409.0,33.0,1,endpoint,26
1492,409.3333333333333,285.3333333333333,3,junction,16
1493,409.0,553.0,1,endpoint,27
1494,409.0,562.0,1,endpoint,26
1495,409.6666666666667,609.6666666666666,4,junction,26
1496,409.3333333333333,681.6666666666666,3,junction,32
1497,411.0,364.8,3,junction,15
1498,411.0,738.5,3,junction,35
1499,412.6,73.2,4,junction,24
1500,411.6666666666667,171.66666666666666,3,junction,21
1501,413.4,500.7,4,junction,19
1502,411.0,510.0,1,endpoint,21
1503,413.0,84.75,3,junction,23
1504,413.0,337.25,3,junction,12
1505,412.0,370.0,1,endpoint,16
1506,414.0,38.6,4,junction,25
1507,414.0,45.75,3,junction,24
1508,413.0,202.0,3,junction,21
1509,414.25,346.0,2,junction,13
1510,413.75,386.0,3,junction,15
1511,413.0,566.0,3,junction,25
1512,413.0,703.0,1,endpoint,36
1513,414.0,116.0,1,endpoint,24
1514,415.0,363.75,3,junction,14
1515,415.4,714.0,2,junction,34
1516,415.0,89.0,1,endpoint,23
1517,415.0,322.0,1,endpoint,15
1518,415.0,505.0,1,endpoint,20
1519,415.75,682.0,3,junction,31
1520,415.3333333333333,748.3333333333334,3,junction,36
1521,416.3333333333333,86.33333333333333,3,junction,22
1522,416.6666666666667,102.33333333333333,3,junction,23
1523,416.6666666666667,252.66666666666666,3,junction,19
1524,416.0,398.0,1,endpoint,15
1525,417.0,520.75,3,junction,20
1526,416.75,540.0,3,junction,23
